Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Signature based volatile memory forensics: a detection based approach for analyzing sophisticated cyber attacks","International Journal of Information Technology","","11","3","10.1007/s41870-018-0263-4","Nilay R. MistryM. S. Dahiya","2019","http://link.springer.com/article/10.1007/s41870-018-0263-4","Article"
"Using meta-heuristics and machine learning for software optimization of parallel computing systems: a systematic literature review","Computing","","101","8","10.1007/s00607-018-0614-9","Suejb MemetiSabri PllanaAlécio BinottoJoanna KołodziejIvona Brandic","2019","http://link.springer.com/article/10.1007/s00607-018-0614-9","Article"
"A parallel bio-inspried shortest path algorithm","Computing","","101","8","10.1007/s00607-018-0621-x","Hilal ArslanMurat Manguoglu","2019","http://link.springer.com/article/10.1007/s00607-018-0621-x","Article"
"Edge-based personal computing services: fall detection as a pilot study","Computing","","101","8","10.1007/s00607-018-00697-x","Lingmei RenQingyang ZhangWeisong ShiYanjun Peng","2019","http://link.springer.com/article/10.1007/s00607-018-00697-x","Article"
"Monitoring services in the Internet of Things: an optimization approach","Computing","","101","8","10.1007/s00607-018-0658-x","Aly MegahedJennifer A. PazourAhmed NazeemSamir TataMohamed Mohamed","2019","http://link.springer.com/article/10.1007/s00607-018-0658-x","Article"
"To the Development of Open Source Software for the Reconstruction of CAD Models","Programming and Computer Software","","45","4","10.1134/S036176881904008X","S. E. SlyadnevV. E. Turlapov","2019","http://link.springer.com/article/10.1134/S036176881904008X","Article"
"Towards a distributed real-time hybrid simulator for autonomous vehicles","Computing","","101","7","10.1007/s00607-018-0649-y","Jens de HoogArthur JanssensSiegfried MercelisPeter Hellinckx","2019","http://link.springer.com/article/10.1007/s00607-018-0649-y","Article"
"SRNET: A Shallow Skip Connection Based Convolutional Neural Network Design for Resolving Singularities","Journal of Computer Science and Technology","","34","4","10.1007/s11390-019-1950-8","Robail Yasrab","2019","http://link.springer.com/article/10.1007/s11390-019-1950-8","Article"
"Moving Objects with Transportation Modes: A Survey","Journal of Computer Science and Technology","","34","4","10.1007/s11390-019-1938-4","Jian-Qiu XuRalf Hartmut GütingYu ZhengOuri Wolfson","2019","http://link.springer.com/article/10.1007/s11390-019-1938-4","Article"
"Detect and correlate information system events through verbose logging messages analysis","Computing","","101","7","10.1007/s00607-018-0662-1","Flora AmatoGiovanni CozzolinoAntonino MazzeoFrancesco Moscato","2019","http://link.springer.com/article/10.1007/s00607-018-0662-1","Article"
"A Lightweight Dynamic Enforcement of Privacy Protection for Android","Journal of Computer Science and Technology","","34","4","10.1007/s11390-019-1949-1","Zi-Peng ZhangMing FuXin-Yu Feng","2019","http://link.springer.com/article/10.1007/s11390-019-1949-1","Article"
"Adaptive Scientific Visualization Tools for a Smart Paleontological Museum","Programming and Computer Software","","45","4","10.1134/S0361768819040066","K. V. RyabininM. A. Kolesnik","2019","http://link.springer.com/article/10.1134/S0361768819040066","Article"
"A United Framework for Large-Scale Resource Description Framework Stream Processing","Journal of Computer Science and Technology","","34","4","10.1007/s11390-019-1941-9","Hong FangBo ZhaoXiao-Wang ZhangXuan-Xing Yang","2019","http://link.springer.com/article/10.1007/s11390-019-1941-9","Article"
"Detection of Brain Cells in Optical Microscopy Based on Textural Features with Machine Learning Methods","Programming and Computer Software","","45","4","10.1134/S0361768819040054","S. A. NosovaV. E. Turlapov","2019","http://link.springer.com/article/10.1134/S0361768819040054","Article"
"Critical situation management utilizing IoT-based data resources through dynamic contextual role modeling and activation","Computing","","101","7","10.1007/s00607-018-0654-1","A. S. M. KayesWenny RahayuTharam Dillon","2019","http://link.springer.com/article/10.1007/s00607-018-0654-1","Article"
"Searching Activity Trajectories with Semantics","Journal of Computer Science and Technology","","34","4","10.1007/s11390-019-1942-8","Li-Hua YinHuiwen Liu","2019","http://link.springer.com/article/10.1007/s11390-019-1942-8","Article"
"DSP implementation of modified variable vector quantization based image compression using DCT and synthesis on FPGA","International Journal of Information Technology","","11","2","10.1007/s41870-018-0162-8","Mahendra M. DixitC. Vijaya","2019","http://link.springer.com/article/10.1007/s41870-018-0162-8","Article"
"Design and implementation of I2C interface on FPGA for space borne AIS receiver in embedded system","International Journal of Information Technology","","11","2","10.1007/s41870-018-0219-8","Rupal GuptaAdesh KumarGaurangi Sahay","2019","http://link.springer.com/article/10.1007/s41870-018-0219-8","Article"
"Efficient daily news platform generation using natural language processing","International Journal of Information Technology","","11","2","10.1007/s41870-018-0239-4","Ambeth Kumar Visvam DevadossVijay Rajasekar ThirulokachanderAshok Kumar Visvam Devadoss","2019","http://link.springer.com/article/10.1007/s41870-018-0239-4","Article"
"How to keep your systems records safe","International Journal of Information Technology","","11","2","10.1007/s41870-018-0104-5","Memoona SamiSania BhattiJunaid BalochShehram Shah","2019","http://link.springer.com/article/10.1007/s41870-018-0104-5","Article"
"Optimizing semantic LSTM for spam detection","International Journal of Information Technology","","11","2","10.1007/s41870-018-0157-5","Gauri JainManisha SharmaBasant Agarwal","2019","http://link.springer.com/article/10.1007/s41870-018-0157-5","Article"
"Editorial","International Journal of Information Technology","","11","2","10.1007/s41870-019-00296-9","M. N. Hoda","2019","http://link.springer.com/article/10.1007/s41870-019-00296-9","Article"
"Managing crowds with technology: cases of Hajj and Kumbh Mela","International Journal of Information Technology","","11","2","10.1007/s41870-018-0266-1","Mohammad Yamin","2019","http://link.springer.com/article/10.1007/s41870-018-0266-1","Article"
"Multidimensional scaling method for prediction of lysine glycation sites","Computing","","101","6","10.1007/s00607-019-00710-x","Taoying LiQian YinRunyu SongMingyue GaoYan Chen","2019","http://link.springer.com/article/10.1007/s00607-019-00710-x","Article"
"Infrastructure of Supercomputing Technologies","Programming and Computer Software","","45","3","10.1134/S0361768819030071","Vl. V. VoevodinN. N. Popova","2019","http://link.springer.com/article/10.1134/S0361768819030071","Article"
"Unit Test Data Generation for C Using Rule-Directed Symbolic Execution","Journal of Computer Science and Technology","","34","3","10.1007/s11390-019-1935-7","Ming-Zhe ZhangYun-Zhan GongYa-Wen WangDa-Hai Jin","2019","http://link.springer.com/article/10.1007/s11390-019-1935-7","Article"
"DVM-Approach to the Automation of the Development of Parallel Programs for Clusters","Programming and Computer Software","","45","3","10.1134/S0361768819030034","V. A. BakhtinV. A. Krukov","2019","http://link.springer.com/article/10.1134/S0361768819030034","Article"
"Cacheap: Portable and Collaborative I/O Optimization for Graph Processing","Journal of Computer Science and Technology","","34","3","10.1007/s11390-019-1936-6","Peng ZhaoChen DingLei LiuJiping YuWentao HanXiao-Bing Feng","2019","http://link.springer.com/article/10.1007/s11390-019-1936-6","Article"
"Automated analysis of feature models: Quo vadis?","Computing","","101","5","10.1007/s00607-018-0646-1","José A. GalindoDavid BenavidesPablo TrinidadAntonio-Manuel Gutiérrez-FernándezAntonio Ruiz-Cortés","2019","http://link.springer.com/article/10.1007/s00607-018-0646-1","Article"
"Single Image Super-Resolution via Dynamic Lightweight Database with Local-Feature Based Interpolation","Journal of Computer Science and Technology","","34","3","10.1007/s11390-019-1925-9","Na DingYe-Peng LiuLin-Wei FanCai-Ming Zhang","2019","http://link.springer.com/article/10.1007/s11390-019-1925-9","Article"
"Geometry-Aware ICP for Scene Reconstruction from RGB-D Camera","Journal of Computer Science and Technology","","34","3","10.1007/s11390-019-1928-6","Bo RenJia-Cheng WuYa-Lei LvMing-Ming ChengShao-Ping Lu","2019","http://link.springer.com/article/10.1007/s11390-019-1928-6","Article"
"On personalized cloud service provisioning for mobile users using adaptive and context-aware service composition","Computing","","101","4","10.1007/s00607-018-0631-8","Elarbi BadidiYacine AtifQuan Z. ShengMuthucumaru Maheswaran","2019","http://link.springer.com/article/10.1007/s00607-018-0631-8","Article"
"A Survey on Graph Processing Accelerators: Challenges and Opportunities","Journal of Computer Science and Technology","","34","2","10.1007/s11390-019-1914-z","Chuang-Yi GuiLong ZhengBingsheng HeCheng LiuXin-Yu ChenXiao-Fei LiaoHai Jin","2019","http://link.springer.com/article/10.1007/s11390-019-1914-z","Article"
"On Identifying and Explaining Similarities in Android Apps","Journal of Computer Science and Technology","","34","2","10.1007/s11390-019-1918-8","Li LiTegawendé F. BissyandéHao-Yu WangJacques Klein","2019","http://link.springer.com/article/10.1007/s11390-019-1918-8","Article"
"A 2-Stage Strategy for Non-Stationary Signal Prediction and Recovery Using Iterative Filtering and Neural Network","Journal of Computer Science and Technology","","34","2","10.1007/s11390-019-1913-0","Feng ZhouHao-Min ZhouZhi-Hua YangLi-Hua Yang","2019","http://link.springer.com/article/10.1007/s11390-019-1913-0","Article"
"A predictive load balancing technique for software defined networked cloud services","Computing","","101","3","10.1007/s00607-018-0665-y","Chao-Tung YangShuo-Tsung ChenJung-Chun LiuYi-Wei SuDeepak PuthalRajiv Ranjan","2019","http://link.springer.com/article/10.1007/s00607-018-0665-y","Article"
"Revisiting the Parallel Strategy for DOACROSS Loops","Journal of Computer Science and Technology","","34","2","10.1007/s11390-019-1919-7","Song LiuYuan-Zhen CuiNian-Jun ZouWen-Hao ZhuDong ZhangWei-Guo Wu","2019","http://link.springer.com/article/10.1007/s11390-019-1919-7","Article"
"Counting Near-Perfect Matchings on Cm × Cn Tori of Odd Order in the Maple System","Programming and Computer Software","","45","2","10.1134/S0361768819020075","S. N. Perepechko","2019","http://link.springer.com/article/10.1134/S0361768819020075","Article"
"Decomposing Composite Changes for Code Review and Regression Test Selection in Evolving Software","Journal of Computer Science and Technology","","34","2","10.1007/s11390-019-1917-9","Bo GuoYoung-Woo KwonMyoungkyu Song","2019","http://link.springer.com/article/10.1007/s11390-019-1917-9","Article"
"New Features in the Second Version of the Cadabra Computer Algebra System","Programming and Computer Software","","45","2","10.1134/S0361768819020063","D. S. KulyabovA. V. Korol’kovaL. A. Sevast’yanov","2019","http://link.springer.com/article/10.1134/S0361768819020063","Article"
"Logs and enterprise networks for overcoming obstacles in business processes","Computing","","101","3","10.1007/s00607-018-00696-y","Mohamed SellamiZakaria MaamarSylvain LefebvreNoura Faci","2019","http://link.springer.com/article/10.1007/s00607-018-00696-y","Article"
"Crowdsourcing planar facility location allocation problems","Computing","","101","3","10.1007/s00607-018-0670-1","Mohammad AllahbakhshSaeed ArbabiMohammadreza GalaviiFlorian DanielBoualem Benatallah","2019","http://link.springer.com/article/10.1007/s00607-018-0670-1","Article"
"Editorial","International Journal of Information Technology","","11","1","10.1007/s41870-019-00284-z","M. N. Hoda","2019","http://link.springer.com/article/10.1007/s41870-019-00284-z","Article"
"A New Approach to Multivariate Network Traffic Analysis","Journal of Computer Science and Technology","","34","2","10.1007/s11390-019-1915-y","Jinoh KimAlex Sim","2019","http://link.springer.com/article/10.1007/s11390-019-1915-y","Article"
"Computation of the Resonance Set of a Polynomial under Constraints on Its Coefficients","Programming and Computer Software","","45","2","10.1134/S0361768819020038","A. B. Batkhin","2019","http://link.springer.com/article/10.1134/S0361768819020038","Article"
"Canonical Representation of Polynomial Expressions with Indices","Programming and Computer Software","","45","2","10.1134/S0361768819020105","G. ShpizA. Kryukov","2019","http://link.springer.com/article/10.1134/S0361768819020105","Article"
"MicroBTC: Efficient, Flexible and Fair Micropayment for Bitcoin Using Hash Chains","Journal of Computer Science and Technology","","34","2","10.1007/s11390-019-1916-x","Zhi-Guo WanRobert H. DengDavid LeeYing Li","2019","http://link.springer.com/article/10.1007/s11390-019-1916-x","Article"
"Application of Computer Algebra Methods to Investigate the Dynamics of the System of Two Connected Bodies Moving along a Circular Orbit","Programming and Computer Software","","45","2","10.1134/S0361768819020051","S. A. GutnikV. A. Sarychev","2019","http://link.springer.com/article/10.1134/S0361768819020051","Article"
